34.01915,-118.2855,accounting_lib
34.020043,-118.283748,deheny_lib
34.02184,-118.2829,leavey_lib
34.018665,-118.286609,hoose_lib
34.019321,-118.287928,archnFA_lib
34.023922,-118.286222,WilsonDental_lib
34.020202,-118.283738,gerontology_lib
34.018924,-118.284557,Law_lib
34.020464,-118.283440,CarolynCF_lib
34.020150,-118.283747,eastasian_lib
34.020078, -118.283545,CinematicA_lib
34.019598,-118.288787,scieng_lib
34.020573,-118.285435,TommyTrojan
